ID,2.500,2.501,2.503,2.504,2.505,2.506,2.507,2.509,2.510,2.511,2.512,2.514,2.515,2.516,2.517,2.518,2.520,2.521,2.522,2.523,2.525,2.526,2.527,2.528,2.530,2.531,2.532,2.533,2.534,2.536,2.537,2.538,2.539,2.541,2.542,2.543,2.544,2.546,2.547,2.548,2.549,2.551,2.552,2.553,2.554,2.556,2.557,2.558,2.559,2.561,2.562,2.563,2.565,2.566,2.567,2.568,2.570,2.571,2.572,2.573,2.575,2.576,2.577,2.579,2.580,2.581,2.582,2.584,2.585,2.586,2.588,2.589,2.590,2.591,2.593,2.594,2.595,2.597,2.598,2.599,2.601,2.602,2.603,2.604,2.606,2.607,2.608,2.610,2.611,2.612,2.614,2.615,2.616,2.618,2.619,2.620,2.622,2.623,2.624,2.626,2.627,2.628,2.630,2.631,2.632,2.634,2.635,2.636,2.638,2.639,2.640,2.642,2.643,2.644,2.646,2.647,2.648,2.650,2.651,2.652,2.654,2.655,2.657,2.658,2.659,2.661,2.662,2.663,2.665,2.666,2.667,2.669,2.670,2.672,2.673,2.674,2.676,2.677,2.678,2.680,2.681,2.683,2.684,2.685,2.687,2.688,2.690,2.691,2.692,2.694,2.695,2.697,2.698,2.699,2.701,2.702,2.704,2.705,2.706,2.708,2.709,2.711,2.712,2.713,2.715,2.716,2.718,2.719,2.721,2.722,2.723,2.725,2.726,2.728,2.729,2.731,2.732,2.734,2.735,2.736,2.738,2.739,2.741,2.742,2.744,2.745,2.747,2.748,2.749,2.751,2.752,2.754,2.755,2.757,2.758,2.760,2.761,2.763,2.764,2.766,2.767,2.769,2.770,2.772,2.773,2.774,2.776,2.777,2.779,2.780,2.782,2.783,2.785,2.786,2.788,2.789,2.791,2.792,2.794,2.795,2.797,2.798,2.800,2.801,2.803,2.804,2.806,2.808,2.809,2.811,2.812,2.814,2.815,2.817,2.818,2.820,2.821,2.823,2.824,2.826,2.827,2.829,2.831,2.832,2.834,2.835,2.837,2.838,2.840,2.841,2.843,2.844,2.846,2.848,2.849,2.851,2.852,2.854,2.855,2.857,2.859,2.860,2.862,2.863,2.865,2.866,2.868,2.870,2.871,2.873,2.874,2.876,2.878,2.879,2.881,2.882,2.884,2.886,2.887,2.889,2.890,2.892,2.894,2.895,2.897,2.899,2.900,2.902,2.903,2.905,2.907,2.908,2.910,2.912,2.913,2.915,2.916,2.918,2.920,2.921,2.923,2.925,2.926,2.928,2.930,2.931,2.933,2.935,2.936,2.938,2.940,2.941,2.943,2.945,2.946,2.948,2.950,2.951,2.953,2.955,2.956,2.958,2.960,2.961,2.963,2.965,2.967,2.968,2.970,2.972,2.973,2.975,2.977,2.978,2.980,2.982,2.984,2.985,2.987,2.989,2.990,2.992,2.994,2.996,2.997,2.999,3.001,3.003,3.004,3.006,3.008,3.010,3.011,3.013,3.015,3.017,3.018,3.020,3.022,3.024,3.025,3.027,3.029,3.031,3.032,3.034,3.036,3.038,3.040,3.041,3.043,3.045,3.047,3.048,3.050,3.052,3.054,3.056,3.057,3.059,3.061,3.063,3.065,3.067,3.068,3.070,3.072,3.074,3.076,3.077,3.079,3.081,3.083,3.085,3.087,3.088,3.090,3.092,3.094,3.096,3.098,3.100,3.101,3.103,3.105,3.107,3.109,3.111,3.113,3.114,3.116,3.118,3.120,3.122,3.124,3.126,3.128,3.129,3.131,3.133,3.135,3.137,3.139,3.141,3.143,3.145,3.147,3.148,3.150,3.152,3.154,3.156,3.158,3.160,3.162,3.164,3.166,3.168,3.170,3.172,3.173,3.175,3.177,3.179,3.181,3.183,3.185,3.187,3.189,3.191,3.193,3.195,3.197,3.199,3.201,3.203,3.205,3.207,3.209,3.211,3.213,3.215,3.217,3.219,3.221,3.223,3.225,3.227,3.229,3.231,3.233,3.235,3.237,3.239,3.241,3.243,3.245,3.247,3.249,3.251,3.253,3.255,3.257,3.259,3.261,3.263,3.265,3.267,3.270,3.272,3.274,3.276,3.278,3.280,3.282,3.284,3.286,3.288,3.290,3.292,3.294,3.297,3.299,3.301,3.303,3.305,3.307,3.309,3.311,3.313,3.316,3.318,3.320,3.322,3.324,3.326,3.328,3.330,3.333,3.335,3.337,3.339,3.341,3.343,3.345,3.348,3.350,3.352,3.354,3.356,3.358,3.361,3.363,3.365,3.367,3.369,3.372,3.374,3.376,3.378,3.380,3.383,3.385,3.387,3.389,3.391,3.394,3.396,3.398,3.400,3.403,3.405,3.407,3.409,3.411,3.414,3.416,3.418,3.420,3.423,3.425,3.427,3.430,3.432,3.434,3.436,3.439,3.441,3.443,3.445,3.448,3.450,3.452,3.455,3.457,3.459,3.462,3.464,3.466,3.469,3.471,3.473,3.476,3.478,3.480,3.483,3.485,3.487,3.490,3.492,3.494,3.497,3.499,3.501,3.504,3.506,3.508,3.511,3.513,3.516,3.518,3.520,3.523,3.525,3.528,3.530,3.532,3.535,3.537,3.540,3.542,3.544,3.547,3.549,3.552,3.554,3.557,3.559,3.561,3.564,3.566,3.569,3.571,3.574,3.576,3.579,3.581,3.584,3.586,3.589,3.591,3.594,3.596,3.599,3.601,3.604,3.606,3.609,3.611,3.614,3.616,3.619,3.621,3.624,3.626,3.629,3.631,3.634,3.636,3.639,3.641,3.644,3.647,3.649,3.652,3.654,3.657,3.659,3.662,3.665,3.667,3.670,3.672,3.675,3.678,3.680,3.683,3.685,3.688,3.691,3.693,3.696,3.699,3.701,3.704,3.707,3.709,3.712,3.715,3.717,3.720,3.723,3.725,3.728,3.731,3.733,3.736,3.739,3.741,3.744,3.747,3.749,3.752,3.755,3.758,3.760,3.763,3.766,3.769,3.771,3.774,3.777,3.779,3.782,3.785,3.788,3.791,3.793,3.796,3.799,3.802,3.804,3.807,3.810,3.813,3.816,3.818,3.821,3.824,3.827,3.830,3.833,3.835,3.838,3.841,3.844,3.847,3.850,3.852,3.855,3.858,3.861,3.864,3.867,3.870,3.873,3.876,3.878,3.881,3.884,3.887,3.890,3.893,3.896,3.899,3.902,3.905,3.908,3.911,3.914,3.917,3.919,3.922,3.925,3.928,3.931,3.934,3.937,3.940,3.943,3.946,3.949,3.952,3.955,3.958,3.961,3.964,3.967,3.970,3.974,3.977,3.980,3.983,3.986,3.989,3.992,3.995,3.998,4.001,4.004,4.007,4.010,4.014,4.017,4.020,4.023,4.026,4.029,4.032,4.035,4.039,4.042,4.045,4.048,4.051,4.054,4.057,4.061,4.064,4.067,4.070,4.073,4.077,4.080,4.083,4.086,4.089,4.093,4.096,4.099,4.102,4.106,4.109,4.112,4.115,4.119,4.122,4.125,4.129,4.132,4.135,4.138,4.142,4.145,4.148,4.152,4.155,4.158,4.162,4.165,4.168,4.172,4.175,4.178,4.182,4.185,4.189,4.192,4.195,4.199,4.202,4.206,4.209,4.212,4.216,4.219,4.223,4.226,4.230,4.233,4.236,4.240,4.243,4.247,4.250,4.254,4.257,4.261,4.264,4.268,4.271,4.275,4.278,4.282,4.285,4.289,4.293,4.296,4.300,4.303,4.307,4.310,4.314,4.318,4.321,4.325,4.328,4.332,4.336,4.339,4.343,4.347,4.350,4.354,4.358,4.361,4.365,4.369,4.372,4.376,4.380,4.383,4.387,4.391,4.394,4.398,4.402,4.406,4.409,4.413,4.417,4.421,4.424,4.428,4.432,4.436,4.440,4.443,4.447,4.451,4.455,4.459,4.463,4.466,4.470,4.474,4.478,4.482,4.486,4.490,4.493,4.497,4.501,4.505,4.509,4.513,4.517,4.521,4.525,4.529,4.533,4.537,4.541,4.545,4.549,4.553,4.557,4.561,4.565,4.569,4.573,4.577,4.581,4.585,4.589,4.593,4.597,4.601,4.605,4.609,4.613,4.617,4.622,4.626,4.630,4.634,4.638,4.642,4.646,4.651,4.655,4.659,4.663,4.667,4.672,4.676,4.680,4.684,4.688,4.693,4.697,4.701,4.705,4.710,4.714,4.718,4.723,4.727,4.731,4.736,4.740,4.744,4.749,4.753,4.757,4.762,4.766,4.770,4.775,4.779,4.784,4.788,4.792,4.797,4.801,4.806,4.810,4.815,4.819,4.824,4.828,4.833,4.837,4.842,4.846,4.851,4.855,4.860,4.864,4.869,4.874,4.878,4.883,4.887,4.892,4.897,4.901,4.906,4.910,4.915,4.920,4.924,4.929,4.934,4.939,4.943,4.948,4.953,4.957,4.962,4.967,4.972,4.976,4.981,4.986,4.991,4.996,5.000,5.005,5.010,5.015,5.020,5.025,5.030,5.034,5.039,5.044,5.049,5.054,5.059,5.064,5.069,5.074,5.079,5.084,5.089,5.094,5.099,5.104,5.109,5.114,5.119,5.124,5.129,5.134,5.139,5.144,5.149,5.155,5.160,5.165,5.170,5.175,5.180,5.185,5.191,5.196,5.201,5.206,5.211,5.217,5.222,5.227,5.233,5.238,5.243,5.248,5.254,5.259,5.264,5.270,5.275,5.280,5.286,5.291,5.297,5.302,5.308,5.313,5.318,5.324,5.329,5.335,5.340,5.346,5.351,5.357,5.362,5.368,5.374,5.379,5.385,5.390,5.396,5.401,5.407,5.413,5.418,5.424,5.430,5.435,5.441,5.447,5.453,5.458,5.464,5.470,5.476,5.481,5.487,5.493,5.499,5.505,5.511,5.516,5.522,5.528,5.534,5.540,5.546,5.552,5.558,5.564,5.570,5.576,5.582,5.588,5.594,5.600,5.606,5.612,5.618,5.624,5.630,5.636,5.642,5.649,5.655,5.661,5.667,5.673,5.680,5.686,5.692,5.698,5.705,5.711,5.717,5.723,5.730,5.736,5.742,5.749,5.755,5.762,5.768,5.774,5.781,5.787,5.794,5.800,5.807,5.813,5.820,5.826,5.833,5.839,5.846,5.853,5.859,5.866,5.873,5.879,5.886,5.893,5.899,5.906,5.913,5.919,5.926,5.933,5.940,5.947,5.953,5.960,5.967,5.974,5.981,5.988,5.995,6.002,6.009,6.016,6.023,6.030,6.037,6.044,6.051,6.058,6.065,6.072,6.079,6.086,6.093,6.101,6.108,6.115,6.122,6.129,6.137,6.144,6.151,6.158,6.166,6.173,6.180,6.188,6.195,6.203,6.210,6.218,6.225,6.232,6.240,6.248,6.255,6.263,6.270,6.278,6.285,6.293,6.301,6.308,6.316,6.324,6.331,6.339,6.347,6.355,6.362,6.370,6.378,6.386,6.394,6.402,6.410,6.418,6.426,6.434,6.442,6.450,6.458,6.466,6.474,6.482,6.490,6.498,6.506,6.514,6.523,6.531,6.539,6.547,6.556,6.564,6.572,6.580,6.589,6.597,6.606,6.614,6.623,6.631,6.639,6.648,6.657,6.665,6.674,6.682,6.691,6.700,6.708,6.717,6.726,6.734,6.743,6.752,6.761,6.769,6.778,6.787,6.796,6.805,6.814,6.823,6.832,6.841,6.850,6.859,6.868,6.877,6.886,6.896,6.905,6.914,6.923,6.932,6.942,6.951,6.960,6.970,6.979,6.988,6.998,7.007,7.017,7.026,7.036,7.045,7.055,7.065,7.074,7.084,7.094,7.103,7.113,7.123,7.133,7.142,7.152,7.162,7.172,7.182,7.192,7.202,7.212,7.222,7.232,7.242,7.252,7.262,7.273,7.283,7.293,7.303,7.314,7.324,7.334,7.345,7.355,7.366,7.376,7.387,7.397,7.408,7.418,7.429,7.440,7.450,7.461,7.472,7.483,7.493,7.504,7.515,7.526,7.537,7.548,7.559,7.570,7.581,7.592,7.603,7.614,7.626,7.637,7.648,7.659,7.671,7.682,7.694,7.705,7.716,7.728,7.739,7.751,7.763,7.774,7.786,7.798,7.809,7.821,7.833,7.845,7.857,7.869,7.881,7.893,7.905,7.917,7.929,7.941,7.953,7.965,7.978,7.990,8.002,8.015,8.027,8.039,8.052,8.064,8.077,8.090,8.102,8.115,8.128,8.140,8.153,8.166,8.179,8.192,8.205,8.218,8.231,8.244,8.257,8.270,8.283,8.297,8.310,8.323,8.337,8.350,8.364,8.377,8.391,8.404,8.418,8.432,8.445,8.459,8.473,8.487,8.501,8.515,8.529,8.543,8.557,8.571,8.585,8.599,8.614,8.628,8.642,8.657,8.671,8.686,8.700,8.715,8.730,8.744,8.759,8.774,8.789,8.804,8.819,8.834,8.849,8.864,8.879,8.894,8.910,8.925,8.940,8.956,8.971,8.987,9.002,9.018,9.034,9.050,9.065,9.081,9.097,9.113,9.129,9.145,9.162,9.178,9.194,9.210,9.227,9.243,9.260,9.276,9.293,9.310,9.326,9.343,9.360,9.377,9.394,9.411,9.428,9.445,9.462,9.480,9.497,9.515,9.532,9.550,9.567,9.585,9.603,9.620,9.638,9.656,9.674,9.692,9.711,9.729,9.747,9.765,9.784,9.802,9.821,9.839,9.858,9.877,9.896,9.915,9.934,9.953,9.972,9.991,10.010,10.030,10.049,10.069,10.088,10.108,10.128,10.148,10.167,10.187,10.207,10.228,10.248,10.268,10.289,10.309,10.330,10.350,10.371,10.392,10.412,10.433,10.454,10.476,10.497,10.518,10.539,10.561,10.582,10.604,10.626,10.648,10.670,10.692,10.714,10.736,10.758,10.780,10.803,10.825,10.848,10.871,10.894,10.917,10.940,10.963,10.986,11.009,11.033,11.056,11.080,11.104,11.127,11.151,11.175,11.200,11.224,11.248,11.273,11.297,11.322,11.347,11.372,11.397,11.422,11.447,11.472,11.498,11.523,11.549,11.575,11.600,11.626,11.653,11.679,11.705,11.732,11.758,11.785,11.812,11.839,11.866,11.893,11.920,11.948,11.976,12.003,12.031,12.059,12.087,12.115,12.144,12.172,12.201,12.230,12.259,12.288,12.317,12.346,12.376,12.405,12.435,12.465,12.495,12.525,12.555,12.586,12.617,12.647,12.678,12.709,12.741,12.772,12.803,12.835,12.867,12.899,12.931,12.964,12.996,13.029,13.061,13.094,13.128,13.161,13.194,13.228,13.262,13.296,13.330,13.364,13.399,13.434,13.469,13.504,13.539,13.574,13.610,13.646,13.682,13.718,13.754,13.791,13.828,13.865,13.902,13.939,13.977,14.015,14.053,14.091,14.129,14.168,14.207,14.246,14.285,14.324,14.364,14.404,14.444,14.484,14.525,14.566,14.607,14.648,14.690,14.731,14.773,14.815,14.858,14.901,14.944,14.987,15.030,15.074,15.118,15.162,15.206,15.251,15.296,15.341,15.387
